TpsAltruisticFromLsfGain + IndividualEstimated_INR + -10,TpsAltruisticFromLsfGain + IndividualEstimated_INR + -12.5,TpsAltruisticFromLsfGain + IndividualEstimated_INR + -15,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -10,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -12.5,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -15,TpsRandomic + IndividualEstimated_INR + -10,TpsRandomic + IndividualEstimated_INR + -12.5,TpsRandomic + IndividualEstimated_INR + -15,TpsRandomic + CumulativeIndividualEstimated_INR + -10,TpsRandomic + CumulativeIndividualEstimated_INR + -12.5,TpsRandomic + CumulativeIndividualEstimated_INR + -15
78.97696753929286,78.97672533542429,78.97695816959052,78.97692604739497,65.49507391666386,61.27029384596588,31.639726438272984,67.32946151503536,76.16053466852695,33.66942321416738,31.72383965520131,28.245451477814754
66.33600361013153,58.297025149647276,58.29574985296337,58.295434682758234,56.936131355148014,38.6933076906311,35.15716630463888,29.89705785876241,26.68571212840531,29.213087134142178,20.4138674618539,32.24950722915786
61.56623013095519,61.35972376753474,61.3594837315197,61.35930908893422,55.8233862973075,54.100178631282915,72.03065630911233,58.82423842014863,35.65812264770825,38.58472187751249,36.89120762684657,38.94380717435204
71.32540992085387,71.3252782368929,71.48286581506244,71.48325334818469,73.7139614989572,42.83348957632058,77.97160323675178,79.00410275907662,32.13588375571383,37.12674704819194,30.68833081953835,18.102242322945962
62.97075795779664,62.971241591154055,62.970990121667406,62.971274894424894,61.867259980365624,63.52749908505073,74.30536904678162,71.21265791607722,31.832907741777166,39.06279206723645,31.00772376042233,27.942501920172205
72.0494526161798,68.99460265613229,62.312157251245104,68.99477842603068,62.312412756105026,54.63832396110645,57.16763135317774,56.59302209763572,22.33274618435117,54.04291630048155,36.25758148295235,23.082891010588643
64.4934583475929,64.49357922961329,64.49358836520085,64.49361239466009,64.49334822243887,64.49364173493721,83.4825936795813,48.22611770297247,61.12915432286826,60.00255197831367,27.327324208056545,24.046707461755645
80.08326879753105,77.91568055854307,79.02588476779864,77.9158362542036,79.02560161470278,77.69229161949764,62.99422037093718,75.56948715430119,31.401888798730077,51.030774807086196,68.57719470342616,29.419990114808776
71.01615397568881,71.01713077793758,72.1504678707802,72.15075262309917,65.28767517503518,61.71445736039077,61.61470156998377,47.647379401157096,66.48135852093928,25.370776262181934,26.150012398045273,35.82587982669009
69.6344668948138,69.63459396859217,69.63490601867773,69.63514482578417,69.63496800251986,66.92735281074545,70.1550495143711,39.12685357595415,38.271108722388476,74.37011259027113,25.599272465297176,26.90141807598326
75.75074883346083,73.62593358193712,71.71690617620794,73.62583765255636,71.7166717943755,71.71632384682395,67.2891065932989,72.08743726285249,63.14025988499882,29.639138189861228,34.52162084668994,51.07099833766041
64.48400206382227,57.38065364692199,57.38070668212625,62.14623181808862,57.38036354770192,57.379680885327886,68.84474499165727,42.905706706266905,54.360377132974925,34.526935657418036,37.383773731131775,11.94367765554464
52.67232798218542,52.67242224008318,52.672387345263914,52.67244369425223,52.67233098389435,55.19132317896759,75.46507049516362,59.80790244059244,69.81344077146274,59.59328493018323,61.89568792236121,40.22246811897571
64.48359723945032,68.45126778082688,62.60690153907187,67.79707478128532,34.17744567843397,30.60033278017727,31.974567337270305,20.468756157349972,27.39316090363576,32.49394620439493,24.2173655227013,11.018534016270195
63.86139968751772,63.86195173904549,63.861746554436515,63.86151577284165,65.90337562051126,59.81223124544512,79.3115986636588,49.797186474298115,27.615544845322383,71.61952703926167,41.21836953817344,40.96982697031264
59.629762029758766,59.63018927730111,60.6899468690239,59.62993231709885,60.68826557831691,61.31691165642671,76.83489335995587,26.604948171038355,29.925391790602607,27.79194246114543,28.35549299875761,25.38332381431691
61.91674302093324,61.91649369504516,60.38650428931331,60.38600756073674,60.38615338709124,58.793057931872376,83.97885582376165,81.5271508844653,29.492638208588687,29.761607916843637,33.383294658470746,21.23262716760935
42.90640340973115,42.906501974602186,42.90651590933311,47.45169603885237,45.44275776003224,37.92177897417018,65.15953784627278,61.09089693139824,56.03130476348126,36.434158767791025,28.638135271974512,20.54931301575753
68.58565735198381,68.58735196943677,68.58581914307285,68.5866359873146,63.19434066524797,60.53189849277661,57.56865751490489,71.43258974294153,38.0237852114192,65.09663948303265,28.571292502042056,20.74764412754633
76.08520157054619,76.08540184925425,76.08541401634646,76.08542716729342,76.0853485723282,63.29264740457525,30.2465036716772,61.725205746390785,42.35385379469326,31.284960293249416,29.900506179630213,33.35435571796887
77.97215981033189,77.97216806114372,78.33814302420619,77.97221923917343,78.3382162836638,72.39191026545774,78.46263910473878,74.96525860943295,36.05563768053057,39.96842920422726,34.33672625950677,30.478808769712163
54.395462462751496,54.3951803217533,54.3952160193991,54.39527372462901,51.214539409702375,32.37274408546589,62.55063588856679,36.82171733698595,31.58475936153252,31.91258346655324,18.573741987949006,30.61698995868179
58.63960614504635,58.20271886156622,58.20288198018057,58.20287831201852,58.72206202478893,51.263579564960835,41.05476039718279,33.48147295462285,67.9504903832413,39.89545754770389,30.18563408483284,29.921510160263253
67.36871186513797,67.36870961755143,67.36877040506202,67.36895885662865,69.20064259071677,40.69013380014145,32.70104223746978,66.3056391047896,26.23969320498031,43.5359043691063,32.307753263901006,21.509775341546458
78.30323130551774,78.30367930833371,78.30319635453154,78.30295885696415,78.30293708882647,64.91479547805842,76.87461164551078,28.604002949781762,40.293799324903496,38.97183427226643,34.30713352587223,22.050750428010893
64.26137241827433,64.26119857722514,64.26102448868825,64.26124467696607,64.46999055737119,34.45400829303768,35.896162364898785,34.9324039803709,39.91054617567042,36.55287481648044,22.57323023205173,41.697961595773464
